match_id,season,date,match_week,kick_off_time,stadium,attendance,referee,weather,temperature_c,humidity_pct,match_importance,home_team,away_team,home_manager,away_manager,home_formation,away_formation,home_strategy_embedding,away_strategy_embedding,home_player_performance,away_player_performance,home_goals_ht,away_goals_ht,home_goals_ft,away_goals_ft,home_goal_timestamps,away_goal_timestamps,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shot_accuracy_pct,away_shot_accuracy_pct,home_xg,away_xg,home_xg_diff,away_xg_diff,home_possession_pct,away_possession_pct,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_long_balls,away_long_balls,home_corners,away_corners,home_corner_goals,away_corner_goals,home_freekicks,away_freekicks,home_freekick_goals,away_freekick_goals,home_penalties_awarded,away_penalties_awarded,home_penalty_goals,away_penalty_goals,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_goals_conceded,away_goals_conceded,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_blocks,away_blocks,home_aerial_duels_won,away_aerial_duels_won,home_crosses,away_crosses,home_cross_accuracy_pct,away_cross_accuracy_pct,home_dribbles_attempted,away_dribbles_attempted,home_dribble_success_pct,away_dribble_success_pct,home_distance_covered_km,away_distance_covered_km,home_sprints,away_sprints,ht_injury_time_min,ft_injury_time_min,var_decisions,var_decisions_overturned,betting_odds_home_win,betting_odds_draw,betting_odds_away_win,result,home_points_earned,away_points_earned
2075,2020-21,2021-01-30,28,15:00,Tottenham Hotspur Stadium,50759,Michael Oliver,Clear,9.2,63,Cup,Tottenham,Crystal Palace,Ange Postecoglou,Oliver Glasner,3-5-2,5-4-1,attack,defense,good,bad,0,1,1,1,42,10,15,8,4,6,26.7,75.0,,1.25,0.2,-0.25,59.5%,40.5,684,253,82.5,81.5,59,31,11,1,0,0,13,13,0,,0,0,,0,18,19,2,3,,0,0,1,5,3,1,1,24,23,7,14,12,27,4,9,16,21,14,19,24.4,42.9,19,10,42.4,68.2,107.0,107.5,170,282,2,4,1,1,2.0,4.5,3.6,D,1,1
1803,2023-24,2024-02-26,11,14:05,Selhurst Park,24973,Anthony Taylor,Clear,12.0,81,Cup,Crystal Palace,Manchester City,Oliver Glasner,Pep Guardiola,4-1-4-1,4-2-3-1,defense,balanced,good,bad,,2,1,2,76,50;78,18,12,5,5,27.8,41.7,1.23,2.29,-0.23,-0.29,35.6,64.4,440,338,81.1,88.8,76,20,5,6,1,,14,11,0,2,1,0,0,0,10,20,?,1,0,0,1,0,3,4,2,1,20,15,,5,12,8,8,10,19,8,23,16,38.2,39.8,11,11,73.6,52.0,114.4,106.2,195,,3,3,1,1,2.55,3.86,2.87,A,0,3
915,2021-22,2021-11-28,11,19:45,Emirates Stadium,null,Stuart Attwell,,11.5,56,Top 4 battle,Arsenal,Manchester United,Mikel Arteta,Erik ten Hag,4-4-2,4-4-2,attack,balanced,,average,1,0,2,3,13;38,51;57;70,10,13,8,3,N/A,23.1,2.1,3.7,-0.1,-0.7,47.9,,332,407,83.8,,28,53,,4,1,2,16,11,0,0,1,0,0,,9,18,1,2,0,0,1,1,0,6,3,2,22,11,20,6,10,,7,4,16,11,5,13,26.6,16.1,12,7,67.0,47.7,106.7,106.2,265,211,1,1,1,1,2.07,4.81,3.25,A,0,3
255,2019-20,2020-02-06,1,19:45,Tottenham Hotspur Stadium,59496,Michael Oliver,Overcast,9.0,,League,Tottenham,Aston Villa,Ange Postecoglou,Unai Emery,4-3-3,5-4-1,attack,attack,bad,,0,1,1,1,74,,16,nan,8,3,50.0,27.3,0.81,0.85,0.19,0.15,53.4,46.6,401,369,85.0,83.4,76,46,6,2,1,1,15,9,0,0,0,0,0,0,14,12,,3,0,0,2,0,2,7,1,1,25,27,6,14,33,17,7,7,10,13,9,9,22.4,26.7,9,15,43.4x,51.6,?,110.6,211,172,1,2,1,1,2.56,3.19,3.38,D,1,1
1568,2023-24,2023-09-16,8,20:00,Emirates Stadium,59975,Jarred Gillett,Sunny,11.0,71,Title race,Arsenal,Crystal Palace,Mikel Arteta,Oliver Glasner,3-5-2,4-2-3-1,attack,DEFENSE,average,average,0,0,0,0,none,none,12,15,2,4,16.7,26.7,0.27,0.1,-0.27,-0.1,51.0,49.0,391,614,,77.4,68,38,3,2,0,0,,,0,0,0,1,0,0,18,8,0,2,0,0,2,5,4,2,0,0,22,23,5,11,31,37,8,10,11,20,6,,25.0,20.9,13,5,43.2,67.5,-,107.2,259,N/A,1,6,1,0,2.25,3.98,,D,1,1
121,2019-20,2019-11-04,38,19:45,Bramall Lane,28855,Andy Madley,Windy,10.2,84,Relegation 6-pointer,Sheffield United,Burnley,Chris Wilder,Vincent Kompany,4-2-3-1,4-3-2-1,defense,,,bad,1,1,2,1,29;61,90,16,11,10,2,62.5,18.2,2.47,1.13,-0.47,-0.13,40.5,59.5,653,431,68.9,72.7,78,75,9,4,1,1,6,17,0,0,1,0,1,0,17,16,0,2,1,0,4,5,1,8,,2,18,18,17,7,23,11,10,7,8,21,24,10,35.3,24.6,15,,,41.3,110.4,107.3,151,205,4,3,1,1,2.53,4.34,2.67,H,3,0
520,2020-21,2020-12-20,12,16:30,Molineux Stadium,26185,Stuart Attwell,Light Rain,3.0,43,League,Wolves,Bournemouth,Gary O'Neil,Andoni Iraola,,5-4-1,defense,attack,bad,average,1,0,1,1,73,32,10,15,9,1,90.0,6.7,0.95,1.18,,-0.18,49.6,50.4,,350,82.4,79.2,71,62,4,5,1,0,17,7,0,0,0,0,0,0,9,10,1,1,0,0,6,4,0,8,1,1,23,22,18,6,37,10,10,4,24,12,13,20,22.8,33.3,9,7,61.5,70.6,107.7,105.7,,285,1,3,1,0,2.45,3.14,,D,1,1
1458,2022-23,2023-03-18,22,20:00,Anfield,49191,Michael Oliver,Cloudy,26.0,74,League,Liverpool,Fulham,Jurgen Klopp,Marco Silva,4-3-3,5-4-1,attk,BALANCED,good,average,0,2,4,2,35+4;35;46+2;51,26;29,17,13,10,2,58.8,15.4,,2.38,-0.1,-0.38,59.2,40.8,699,542,88.6,76.2,54,41,9,,2,1,6,18,0,0,1,0,?,0,8,6,3,2,0,0,5,0,0,6,2,4,10,15,5,15,38,34,2,4,25,7,25,5,18.1,23.7,9,13,53.0,67.1,102.0,113.7,253,202,0,2,0,0,2.02,5.04,3.25,H,,0
1545,2023-24,2023-08-28,13,14:05,Molineux Stadium,30926,Michael Oliver,Cloudy,7.9,50,Relegation 6-pointer,Wolves,Crystal Palace,Gary O'Neil,Oliver Glasner,5-4-1,,defense,defense,good,good,0,0,0,2,none,41;85,10,9,5,7,50.0,77.8,0.33,2.76,,-0.76,52.7,47.3,367,640,,78.8,35,54,3,5,0,1,19,19,0,1,0,0,0,0,9,20,3,0,N/A,0,2,0,5,5,2,0,22,27,19,13,31,21,2,3,7,15,24,6,24.7,31.8,16,18,47.6,68.5,108.3,110.2,256,272,3,2,0,0,2.58,3.67,2.94,A,0,3
987,2021-22,2022-01-22,17,16:30,Villa Park,34914,Andy Madley,Windy,4.0,49,Cup,Aston Villa,Newcastle,Unai Emery,Eddie Howe,4-1-4-1,4-3-3,attack,defense,good,bad,0,0,2,1,5;56,81,18,11,6,6,33.3,54.5,1.61,0.88,0.39,0.12,51.0,49.0,453,437,84.8,88.9,50,48,4,3,1,0,19,15,1,0,1,1,1,1,19,9,1,2,1,0,6,2,5,4,1,2,24,27,7,14,30,33,11,10,12,12,11,10,25.8,16.1,14,15,64.5,62.0x,105.8,97.1,202,191,2,4,2,0,2.32,4.97,2.72,H,3,0
2063,2021-22,2022-01-31,13,19:45,Selhurst Park,22268,Paul Tierney,Sunny,10.9,41,Derby,Crystal Palace,Brighton,Oliver Glasner,Roberto De Zerbi,4-3-3,5-4-1,defense,bal,good,,0,1,2,2,34;67,40;81,9,16,9,N/A,100.0,18.8,,1.56,-0.06,0.44,42.0,58.0,498,511,82.7,81.1,28,43,3,1,1,1,13,7,0,1,1,0,0,0,17,18,1,1,0,0,3,1,1,7,2,2,13,20,15,7,16,15,5,N/A,18,,12,16,26.7,28.5,9,15,56.7,67.0,107.3,107.7,181,159,0,4,1,0,2.72,3.18,3.15,D,1,1
830,2021-22,2021-10-01,28,15:00,Selhurst Park,21486,Stuart Attwell,Light Rain,18.9,67,League,Crystal Palace,Sheffield United,Oliver Glasner,Chris Wilder,4-2-3-1,4-3-3,defense,defense,good,bad,1,1,2,1,42;75,77,15,14,7,6,46.7,42.9,1.68,##,0.32,,57.0,43.0,461,295,78.2,70.9,38,21,8,7,0,1,15,19,0,0,0,0,0,0,20,19,1,2,0,0,1,4,5,5,1,2,22,,18,7,40,25,4,6,9,15,5,8,15.8,40.5,9,12,74.9,59.9,111.8,107.1,261,214,4,3,3,1,2.18,5.73,2.72,H,3,0
551,2020-21,2021-01-11,3,14:05,Turf Moor,18985,Jarred Gillett,,6.3,88,Top 4 battle,Burnley,Arsenal,Vincent Kompany,Mikel Arteta,4-2-3-1,3_4_3,defense,attack,good,avg,0,,1,4,24,58;69;82;88,N/A,7,3,3,21.4,42.9,0.84,2.83,0.16,1.17,27.7,72.3,374,298,74.2,92.5,47,52,11,6,1,1,8,7,0,1,0,1,0,1,20,10,0,1,0,0,6,3,0,2,4,1,16,23,9,10,31,31,3,8,24,7,20,8,38.6,,10,18,,48.7,111.3,109.0,270,242,2,5,0,0,3.6,3.03,2.55,A,0,3
1157,2022-23,2022-08-15,23,19:45,Tottenham Hotspur Stadium,52178,Chris Kavanagh,Overcast,20.1,65,Top 4 battle,Tottenham,Manchester City,Ange Postecoglou,Pep Guardiola,3-5-2,4-2-3-1,attack,BALANCED,average,average,0,3,2,3,53;73,67+3;75;85+1,?,8,,6,20.0,75.0,1.71,3.73,0.29,-0.73,49.7,50.3,688,620,88.2,93.2,54,58,2,1,1,0,7,14,0,0,,0,0,0,12,16,3,,0,0,2,2,3,0,3,2,20,24,19,11,23,18,4,5,7,19,14,7,22.2,25.0,11,13,43.0,46.7,111.6,106.6,286,264,2,5,N/A,,2.34,4.41,2.89,A,0,3
304,2019-20,2020-03-08,4,15:00,Molineux Stadium,24424,Andy Madley,Windy,-1.5,91,Relegation 6-pointer,Wolves,Newcastle,Gary O'Neil,Eddie Howe,4-3-2-1,4-2-3-1,defense,defense,good,good,,2,2,2,11;75,1;60,8,10,3,2,37.5,20.0,1.59,2.16,0.41,-0.16,43.1,56.9,645,446,78.1,82.0,69,73,9,9,1,0,8,5,1,0.0,0,0,0,0,8,11,2,2,0,0,2,1,0,1,2,2,26,28,20,16,14,19,10,10,nan,20,10,12,39.1,23.6,6,4,,,110.6,103.0,214,262,nan,3,0,0,3.06,4.22,2.29,D,1,
1402,2022-23,2023-02-07,15,15:00,Bramall Lane,28838,Paul Tierney,Overcast,14.9,85,League,Sheffield United,Liverpool,Chris Wilder,Jurgen Klopp,3-4-3,4-3-2-1,DEFENSE,attack,good,average,0,0,0,1,none,28+5,16,10,9,8,56.2,80.0,0.1,1.49,-0.1,-0.49,26.6,73.4,451,291,72.4,90.4,31,39,9,7,0,0,22,13,0,0,0,1,0,0,19,8,3,1,0,0,2,2,7,9,1,0,21,21,19,18,32,19,6,6,11,11,N/A,16,28.9,?,5,16,,70.7,105.0,?,282,182,0,1,2,2,3.35,3.45,2.43,A,0,3
465,2020-21,2020-11-07,3,12:30,Villa Park,38870,Paul Tierney,Rainy,11.9,?,Cup,Aston Villa,Luton Town,Unai Emery,Rob Edwards,5-4-1,5-4-1,attack,DEFENSE,bad,average,1,0,1,0,78,none,9,8,2,3,22.2,37.5,1.05,0.48,,-0.48,62.4,37.6,316,554,83.0,77.5,35,74,5,9,0,0,17,6,0,0,0,0,0,0,9,6,3,,0,0,6,0,3,1,0,1,28,11,20,,18,25,6,10,6,16,9,7,32.2,22.2,17,13,40.4,63.7,107.4,100.8,220,189,5,4,0,0,2.44,3.66,3.15,H,3,0
460,2020-21,2020-11-06,29,16:30,Craven Cottage,21464,Thomas Bramall,Clear,15.1,88,Relegation 6-pointer,Fulham,Arsenal,Marco Silva,Mikel Arteta,4-4-2,4-3-3,balanced,attack,average,average,0,0,1,0,79,none,14,16,,3,N/A,18.8,1.18,0.1,-0.18,-0.1,46.6,53.4,476,328,82.5,93.2,31,19,11,6,0,0,16,8,0,0,1,0,1,0,11,,nan,2,0,0,6,5,3,5,0,1,10,17,14,6,29,23,2,4,11,14,22,11,43.4,35.6,9,17,73.8,61.6,114.4,105.5,248,276,2,6,2,0,2.74,3.56,2.83,H,3,0
1144,2022-23,2022-08-07,5,17:30,Goodison Park,33748,Andy Madley,Overcast,4.9,52x,League,Everton,Brighton,,Roberto De Zerbi,3-5-2,,defense,balanced,average,average,0,1,0,1,none,51,11,9,,3,81.8,33.3,0.1,1.39,-0.1,-0.39,37.9x,62.1,572,559,75.6,86.0,54,72,5,9,0,0,14,5,0,0,0,0,0,0,17,,2,0,0,0,5,5,2,9,1,0,29,15,19,,25,14,9,9,18,22,5,15,40.9,19.2,9,16,45.7,58.1,105.4,102.4,212,285,1,3,0,0,3.25,3.28,null,A,0,3
1100,2021-22,2022-04-08,31,14:05,London Stadium,52711,Simon Hooper,Rainy,10.6,46,Title race,West Ham,Nottm Forest,David Moyes,Nuno Espirito Santo,4-4-2,4-3-2-1,defense,defense,good,bad,1,1,3,2,15+2;69+5;73,2;31+1,,16,3,3,17.6,18.8,2.91,2.34,0.09,-0.34,53.0,?,586,274,83.9,81.2,34,35,5,7,2,N/A,14,19,0,N/A,1,1,1,1,6,19,3,1,0,0,4,1,1,0,2,3,26,25,13,6,36,9,8,2,5,5,20,17,31.4,30.4,14,16,74.9,48.8,105.8,,186,144,,7,0,0,2.7,2.89,3.52,H,3,0
2028,2021-22,2022-05-12,37,15:00,London Stadium,57534,David Coote,Light Rain,21.6,61,Cup,West Ham,Bournemouth,David Moyes,Andoni Iraola,4-3-2-1,4-3-2-1,defense,attack,average,bad,0,2,3,2,46;73;90,9;46,11,17,9,4,81.8,23.5,1.94,2.01,1.06,-0.01,62.1,37.9,507,369,##,79.5,53,37,9,3,0,1,8,8,?,0,1,0,1,0,19,9,1,2,0,0,0,3,nan,6,2,nan,15,,8,16,19,19,6,4,17,18,16,12,?,19.0,16,7,68.6,43.2,105.5,104.2,,248,2,5,0,0,2.31,3.65,3.41,H,3,0
475,2020-21,2020-11-16,10,12:30,Molineux Stadium,27081,Michael Oliver,Windy,1.9,43,League,Wolves,Sheffield United,Gary O'Neil,Chris Wilder,4-1-4-1,,defense,defense,average,good,4,1,4,1,67;88;89;90,75,15,8,5,8,,100.0,3.15,0.73,0.85,,60.3,39.7,655,290,75.6,70.5,54,39,3,9,2,1,6,11,0,0,0,0,0,0,16,19,1,3,,0,2,1,7,1,1,4,10,13,18,15,25,31,7,6,15,10,5,21,42.7,36.1,13,6,,52.2,114.9,107.7,199,202,1,5,0,0,2.06,6.62,2.74,H,,
1299,2022-23,2022-11-25,23,15:00,Turf Moor,20634,Stuart Attwell,Clear,29.4,N/A,League,Burnley,Chelsea,Vincent Kompany,Mauricio Pochettino,3-5-2,4-1-4-1,defense,balanced,good,average,0,0,1,0,,none,10,16,7,,70.0,25.0,0.79,0.1,0.21,-0.1,37.6,62.4,424,524,72.0,86.8,56,25,7,2,1,0,7,9,,0,0,0,0,0,14,12,3,2,nan,0,3,2,4,6,0,1,20,26,9,8,40,29,,3,16,6,6,19,15.6,30.2,20,N/A,60.7,41.4,108.3,106.6,245,275,2,6,,0,3.85,2.88,2.54,H,3,0
1430,2022-23,2023-02-28,2,19:45,Molineux Stadium,27697,Jarred Gillett,Rainy,22.5,47,League,Wolves,Tottenham,Gary O'Neil,Ange Postecoglou,4-4-2,4-3-2-1,defense,attack,bad,good,2,0,2,3,5;71+3,,13,17,8,3,61.5,17.6,2.41,3.57,-0.41,-0.57,45.9,54.1,686,278,78.1,87.4,23,59,9,5,1,1,18,17,0,1,0,0,0,0,14,15,0,1,0,0,5,1,0,6,3,2,22,20,10,17,14,20,5,5,7,16,21,13,40.6,41.9,15,8,47.2,60.6,109.7,100.6,200,264,5,2,0,0,3.22,3.08,2.74,A,0,3
299,2019-20,2020-03-09,34,17:30,Kenilworth Road,,David Coote,Cloudy,10.5,85,League,Luton Town,Everton,Rob Edwards,Sean Dyche,3-4-3,4-4-2,defense,,average,poor,0,1,,3,4,45+3;54;72,8,9,2,3,25.0,33.3,0.99,3.96,0.01,-0.96,37.4,62.6,387,615,75.2,83.6,38,73,3,1,0,1,13,8,0,nan,,1,1,1,12,8,2,2,0,1,4,0,0,1,3,1,21,11,9,14,20,22,7,10,11,7,22,22,27.8,25.0,19,11,?,57.3,109.1,107.2,194,257.0,1,2,0,0,,3.31,2.56,A,0,3
1968,2022-23,2022-08-11,25,20:00,St. James' Park,46556,Simon Hooper,Overcast,9.5,62,Cup,Newcastle,Manchester United,Eddie Howe,Erik ten Hag,4-3-3,3-4-3,defense,balanced,good,BAD,2,0,2,0,31;39,none,11,6,9,3,81.8,50.0,2.06,0.1,-0.06,-0.1,45.4,54.6,,608,,83.6,63,46,3,4,2,0,13,5,0,0,0,0,0,0,,7,1,4,0,0,1,4,3,7,nan,2,30,24,8,17,30,27,8,7,17,11,6,11,31.9,38.6,18,11,63.9,56.5,?,107.4,163,235,1,0,0,0,2.46,5.12,2.51,H,3,0
382,2020-21,2020-09-12,37,16:30,Stamford Bridge,35150,Michael Oliver,Foggy,19.3,63,Title race,Chelsea,Manchester City,Mauricio Pochettino,Pep Guardiola,4-1-4-1,5-4-1,balanced,balanced,good,bad,0,1,2,1,3;50,21,14,6,10,N/A,,66.7,2.23,,-0.23,0.26,48.0,52.0,465,311,81.3,92.2,26,57,11,9,1,1,17,19,1,0,1,0,1,0,16,11,2,4,0,0,6,4,3,8,1,2,24,22,6,16,16,10,6,9,18,17,11,7,16.0,18.7,9,5,44.7,44.7,108.3,,190,201,5,3,0,0,2.69,4.31,2.52,H,3,0
1097,2021-22,2022-04-09,22,20:00,Anfield,56684,,Light Rain,1.9,85,Derby,Liverpool,Arsenal,Jurgen Klopp,Mikel Arteta,3-5-2,5-4-1,attack,attk,avg,good,0,0,2,0,33;49,none,20,12,7,1,,8.3,1.78,N/A,0.22,,54.1,45.9,410,330,,90.3,52,75,8,6,1,0,9,5,2,0,0,0,0,0.0,13,15,3,4,0,0,6,3,1,,0,2,11,15,12,6,20,13,2,3,16,13,22,8,22.3,32.6,9,4,54.4,40.9,108.2,105.3,191,256,2,3,3,0,2.54,4.33,2.66,H,3,0
176,2019-20,2019-12-11,21,16:30,Etihad Stadium,52242,Michael Oliver,Overcast,8.7,86,League,Manchester City,Sheffield United,Pep Guardiola,Chris Wilder,3-5-2,4-1-4-1,balanced,,good,average,3,0,4,0,23;62;71;76,none,19,12,4,2,21.1,16.7,3.76,0.1,0.24,-0.1,75.2,24.8,571,542,93.7,69.7,52,25,999,5,2,0,13,,0,0,0,0,0,0,,9,2,2,0,1,4,0,2,0,0,4,20,11,15,14,29,33,3,7,16,6,13,7,21.4,22.5,15,14,53.7,67.5,99.5,114.0,256,163,4,3,2,0,1.83,3.71,5.46,H,3,0
64,2019-20,2019-09-20,10,15:00,Selhurst Park,23395,John Brooks,Clear,10.7,55,League,Crystal Palace,Nottm Forest,Oliver Glasner,Nuno Espirito Santo,4-4-2,4-2-3-1,defense,defense,bad,good,2,1,3,1,48;58;75,37+4,17,12,4,5,23.5,41.7,2.86,1.32,0.14,,44.8,55.2,556,338,,80.3,72,22,11,7,1,1,9,15,0,0,1,0,1,0,6,17,3,1,0,0,5,2,4,1,1,3,22,28,10,17,17,29,3,5,,13,8,21,25.2,43.4,14,4,50.8,69.7,##,113.7,240,190,0,5,1,1,2.98,,3.55,H,3,
1213,2022-23,2022-09-28,14,17:30,Amex Stadium,26326,Paul Tierney,Clear,12.6,76,League,Brighton,Nottm Forest,Roberto De Zerbi,Nuno Espirito Santo,4-3-3,4-3-2-1,balanced,defense,good,good,1,1,4,1,2;7;22+1;28,74+5,8,16,-1,8,75.0,50.0,4.76,0.77,-0.76,0.23,64.2,35.8,?,253,88.3,74.6,67,18,,3,2,0,9,18,1,0,0,0,0,0,13,18,2,1,0,1,0,3,7,2,1,4,,26,10,,10,20,5,10,12,20,18,18,23.0,19.6,6,17,57.9,44.4,104.6,109.9,164,168,3,3,1,1,2.65,3.09,3.34,H,3,0
1380,2022-23,2023-01-23,36,15:00,Craven Cottage,23768,Andy Madley,Overcast,20.1,70,League,Fulham,Aston Villa,Marco Silva,Unai Emery,3-5-2,4-2-3-1,balanced,attack,average,bad,3,1,5,1,6;10;11;37;56,28,15,11,9,2,60.0,18.2,5.26,0.54,-0.26,0.46,53.8,46.2,599,,84.4,87.5,57,64,8,5,0,nan,20,18,0,0,,0,1,0,10,16,2,2,,0,0,5,1,4,1,5,,28,12,16,16,18,8,8,9,12,5,9,,34.6,19,6,41.7,53.4,101.0,102.6,166,269,2,5,1,0,3.05,4.22,2.3,H,3,0
1472,2022-23,2023-03-29,17,19:45,London Stadium,60018,Jarred Gillett,Light Rain,7.7,60,League,West Ham,Arsenal,David Moyes,Mikel Arteta,,4-3-3,defense,attack,average,average,2,1,4,2,17+3;34;62;76,32+1;62,18,10,9,7,50.0,70.0,5.02,1.65,-1.02,0.35,38.2,61.8,498,374,78.0,90.8,80,73,11,4,2,2,16,18,0,nan,1,0,1,0,7,15,3,2,0,0,1,3,5,,2,4,27,18,19,17,32,37,6,8,10,10,16,8,17.2,30.1,8,15,41.5,47.7,104.8,109.3,241,221,3,7,3,0,2.68,4.03,2.64,H,3,0
1895,2023-24,2024-05-04,29,19:45,London Stadium,61311,Anthony Taylor,Overcast,17.9,62,League,West Ham,Bournemouth,David Moyes,Andoni Iraola,5-4-1,4-2-3-1,defense,attack,average,poor,0,0,1,0,8+5,none,18,13,7,8,38.9,61.5,0.62,0.1,0.38,nan,56.5,43.5,437,369,77.8,80.9,23,37,nan,1,1,0,12,17,0,0,0,0,0,0,16,20,0,0,0,0,2,0,8,6,0,1,13,18,9,12,-12,35,3,5,17,12,,22,38.1,26.2,6,10,53.1,66.9,107.3,106.9,234,202,1,6,0,0,,3.98,3.78,H,3,0
640,2020-21,2021-03-13,26,16:30,Goodison Park,38562,Anthony Taylor,Light Rain,19.2,79,Top 4 battle,Everton,Arsenal,Sean Dyche,Mikel Arteta,4-3-2-1,3-5-2,defense,attack,average,average,0,1,0,2,none,46;59+2,20,9,6,2,30.0,22.2,0.1,2.06,-0.1,-0.06,47.3,52.7,425,364,76.0,91.0,47,74,4,6,0,0,17,19,0,0,,0,0,0,9,13,0,2,0,0,2,1,0,6,2,,25,15,15,7,26,,3,8,24,14,18,21,,,19,18,66.6,64.4,104.8,106.5,259,175,1,2,3,1,2.95,4.07,2.41,A,0,3
1156,2022-23,2022-08-13,24,19:45,Gtech Community Stadium,16675,Anthony Taylor,Rainy,14.6,61,League,Brentford,Sheffield United,Thomas Frank,Chris Wilder,5-4-1,4-3-2-1,attack,defense,,average,2,0,-2,0,43;83,none,16,7,4,-4,25.0,57.1,2.11,0.41,-0.11,-0.41,62.6%,37.4,623,564,76.9,74.5,64,28,N/A,7,2,0,14,,0,0,0,0,0,0,9,,0,1,0,0,5,1,4,2,0,?,17,20,8,5,10,8,6,8,19,22,16,21,44.9,42.2,7,14,52.1,56.7,110.0,103.8,282,204,0,5,1,1,1.91,,3.35,H,3,0
1589,2023-24,2023-09-29,37,12:30,Molineux Stadium,31229,Stuart Attwell,Light Rain,9.6,66,League,Wolves,Liverpool,Gary O'Neil,Jurgen Klopp,4-3-3,4-3-2-1,DEFENSE,attack,average,average,0,2,0,3,none,32;40;69,13,8,9,4,69.2,50.0,0.11,3.49,-0.11,-0.49,37.2%,62.8,675,541,82.9,86.0x,22,32,10,5,0,0,6,18,0,0,0,0,0,0,17,12,2,4,0,0,0,2,,9,3,0,19,19,15,6,20,26,11,10,21,17,13,22,24.0,19.6,10,17,60.9,57.0,98.5,110.2,157,231,4,3,1,0,2.79,N/A,2.94,A,0,3
2097,2022-23,2022-12-03,8,14:05,Selhurst Park,24227,Jarred Gillett,Rainy,13.9,47,Cup,Crystal Palace,Aston Villa,Oliver Glasner,,4-2-3-1,4-2-3-1,defense,attack,avg,average,0,0,0,2,none,59+2;81,15,6,8,2,53.3,33.3,0.3,2.21,-0.3,-0.21,40.7,##,665,563,83.6,88.1,38,69,6,2,0,2,N/A,15,0,0,0,0,0,0,18,15,2,2,0,0,5,0,0,8,2,0,30,17,17,16,16,?,6,4,6,21,12,7,19.9,36.4,9,17,47.1,68.1,110.2,108.1,215,278,2,,0,0,2.88,3.51,2.72,A,0,3
1666,2023-24,2023-11-20,20,17:30,Bramall Lane,25851,Andy Madley,Light Rain,26.4,62,Top 4 battle,Sheffield United,Crystal Palace,Chris Wilder,Oliver Glasner,4-1-4-1,3-4-3,defense,DEFENSE,good,good,1,0,2,2,76;83,44;68,8,,4,6,,60.0,,2.73,0.28,-0.73,41.8,58.2,342,334,75.8,76.2,70,52,6,7,0,0,11,8,0,0,1,0,,0,9,14,2,1,0,0,6,1,4,2,,2,27,19,nan,17,22,22,8,2,19,14,20,19,18.4,,6,N/A,62.6,70.4,108.8,109.0,272,243,2,3,1,0,3.66,2.63,2.89,D,1,1
1468,2022-23,2023-03-26,26,19:45,Gtech Community Stadium,13015,John Brooks,Windy,-0.1,65,League,Brentford,Crystal Palace,Thomas Frank,Oliver Glasner,4-1-4-1,4-2-3-1,attack,DEFENSE,average,average,3,,3,0,21;72;77,none,9,12,8,3,88.9,25.0,2.58,0.1,0.42,-0.1,57.5,42.5,553,491,85.3,78.0,28,64,4,7,2,0,18,15,0,0,0,,0,0,19,7,1,2,0,0,0,3,,5,0,3,29,12,9,14,13,15,2,3,13,9,20,21,16.7,29.0,13,15,70.8,65.1,110.1,108.5,152,177,3,3,0,nan,2.62,4.67,2.47,H,3,0
621,2020-21,2021-03-04,23,12:30,Amex Stadium,27261,Anthony Taylor,Light Rain,4.5,82,League,Brighton,Aston Villa,Roberto De Zerbi,Unai Emery,5-4-1,4-4-2,balanced,attack,good,good,0,0,1,1,81+1,,9,?,6,5,66.7,50.0,0.73,0.87,0.27,0.13,43.8,56.2,655,644,,87.0,32,52,10,8,0,1,18,14,0,0,1,0,0,0,12,6,3,2,0,0,5,0,4,5,1,1,15,20,13,11,34,10,10,8,9,7,19,,16.4,25.6,17,11,61.7,66.5,108.5,107.8,291,207,1,3,0,0,2.89,,2.42,D,1,1
1816,2023-24,2024-03-10,5,20:00,Goodison Park,,Anthony Taylor,Sunny,10.4,58,Top 4 battle,Everton,Chelsea,Sean Dyche,Mauricio Pochettino,3-4-3,3-5-2,defense,balanced,good,poor,2,0,3,2,55;74+4;86,##,10,9,,4,30.0,44.4,2.49,2.06,##,-0.06,45.0,55.0,676,588,##,84.2,69,45,10,2,1,0,,17,0,0,0,1,0,1,11,,3,2,0,,5,5,2,0,2,3,23,19,16,15,10,29,3,3,14,5,20,7,23.2,27.4,16,10,66.4,50.6,106.7,105.6,259,247,1,3,0,0,null,2.56,3.08,H,3,0
2094,2021-22,2021-12-25,6,12:30,City Ground,29634,Michael Oliver,Light Rain,12.1,78,Derby,Nottm Forest,Manchester City,Nuno Espirito Santo,Pep Guardiola,4-3-2-1,3-5-2,defense,balanced,average,good,0,1,1,2,46+5,9;22,20,9,8,8,40.0,88.9,0.41,1.62,0.59,0.38,39.2,60.8,524,538,,91.8,45,37,6,3,1,0,22,12,0,0,0,1,0,1,11,18,3,1,0,0,,3,6,7,2,1,10,16,11,15,19,8,5,2,17,7,10,13,18.1,39.6,18,nan,58.6,47.1,103.9,106.8,191,164,,0,2,2,2.64,5.66,2.25,A,0,3
